"월별","수술종류별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"6월","간색전술","급여비[천원]","천원","6969645","7250798","8262629","9880238","11256153","13165616","12539369","13702716","12915598","14765185","18197749","18130560","20644052","23589394","26706580","28972594","29663930",
"6월","갑상선 수술(기타 질환에 의한 수술 포함)","수술인원수[명]","명","1787","2108","2869","3294","3342","3853","4021","3697","2815","1852","2394","2299","2298","2692","2560","3136","2901",
"6월","갑상선 수술(기타 질환에 의한 수술 포함)","수술건수[건]","건","1791","2114","2873","3301","3352","3859","4032","3704","2821","1858","2399","2305","2305","2704","2600","3187","2931",
"6월","갑상선 수술(기타 질환에 의한 수술 포함)","입원일수[일]","일","14110","15896","20326","22774","23064","24859","26520","23823","18024","11706","14667","13888","13309","14907","14367","17270","15544",
"6월","갑상선 수술(기타 질환에 의한 수술 포함)","요양급여일수[일]","일","32342","38914","55003","61573","63924","73705","77341","70437","53954","34325","44019","40615","39396","47106","45206","53479","50862",
"6월","갑상선 수술(기타 질환에 의한 수술 포함)","진료비[천원]","천원","2959503","3619460","4907688","5946053","6727064","7505123","8049008","7565002","5841253","4849870","6167155","6258594","6861191","8759263","9071465","11476541","11321595",
"6월","갑상선 수술(기타 질환에 의한 수술 포함)","급여비[천원]","천원","2561877","3155542","4263531","5184618","6163652","6882568","7395451","6973378","5391588","4507589","5706684","5792648","6354640","7998970","8263027","10469264","10334400",
"6월","선천성 심장기형 수술","수술인원수[명]","명","497","495","504","608","613","917","612","646","","","","","","","","","",
"6월","선천성 심장기형 수술","수술건수[건]","건","497","497","505","609","615","927","613","647","","","","","","","","","",
"6월","선천성 심장기형 수술","입원일수[일]","일","9203","8607","8776","10873","11566","13832","10250","10711","","","","","","","","","",
"6월","선천성 심장기형 수술","요양급여일수[일]","일","13250","12970","13198","15534","16298","21810","15665","15678","","","","","","","","","",
"6월","선천성 심장기형 수술","진료비[천원]","천원","5977002","6281035","6448098","9397148","10748746","14205165","11733981","12844740","","","","","","","","","",
"6월","선천성 심장기형 수술","급여비[천원]","천원","5553871","5861074","5893697","8573393","10242040","13537365","11199320","12283128","","","","","","","","","",
"6월","심장수술(관상동맥 우회수술 제외)","수술인원수[명]","명","","","","","","","","","536","478","608","621","560","579","899","845","840",
"6월","심장수술(관상동맥 우회수술 제외)","수술건수[건]","건","","","","","","","","","538","478","609","622","562","583","909","862","865",
"6월","심장수술(관상동맥 우회수술 제외)","입원일수[일]","일","","","","","","","","","9561","8317","9977","10353","9522","9785","15742","14372","14521",
"6월","심장수술(관상동맥 우회수술 제외)","요양급여일수[일]","일","","","","","","","","","13620","11440","14109","15136","14193","14883","23711","22765","23021",
"6월","심장수술(관상동맥 우회수술 제외)","진료비[천원]","천원","","","","","","","","","11738004","12955427","16535900","17249572","17527978","20074267","31375931","29649410","31166839",
"6월","심장수술(관상동맥 우회수술 제외)","급여비[천원]","천원","","","","","","","","","11252553","12450664","15813264","16521423","16746912","19125571","29939454","28214620","29637893",
"6월","순열 및 구개열 수술","수술인원수[명]","명","22","20","28","83","75","69","82","67","70","72","86","74","63","71","87","55","85",
"6월","순열 및 구개열 수술","수술건수[건]","건","22","20","28","83","75","69","82","67","70","72","86","74","63","72","88","55","85",
"6월","순열 및 구개열 수술","입원일수[일]","일","141","118","235","628","514","397","577","364","452","389","482","453","389","391","491","247","328",
"6월","순열 및 구개열 수술","요양급여일수[일]","일","251","210","399","1026","868","707","979","692","788","765","865","779","717","660","899","468","700",
"6월","순열 및 구개열 수술","진료비[천원]","천원","22234","20329","35065","111127","97090","87837","109972","79762","103592","131196","158896","210256","165897","237583","312913","202398","302376",
"6월","순열 및 구개열 수술","급여비[천원]","천원","21717","19853","30850","98484","87709","75927","99427","71715","92970","118124","143001","195419","155909","217659","286358","185323","273464",
"6월","치핵 수술","수술인원수[명]","명","20665","20003","20518","19249","20342","16771","16364","15176","14772","12357","14139","14107","13085","12253","13038","11914","12161",
"6월","치핵 수술","수술건수[건]","건","20762","20091","20625","19422","20422","16798","16399","15211","14810","12385","14682","14943","13119","12282","13063","11945","12193",
"6월","치핵 수술","입원일수[일]","일","72613","69393","71144","66838","68440","57197","52873","46823","43447","34450","40915","40653","34400","31908","33253","28961","29089",
"6월","치핵 수술","요양급여일수[일]","일","107314","105208","108365","100815","105213","88410","82034","74645","68768","54198","65137","64517","56509","52361","56272","50207","53127",
"6월","치핵 수술","진료비[천원]","천원","13705722","13610393","14175066","13545223","15808088","13821068","13615391","13173505","13060516","11216882","13304325","13745215","13432526","13827148","14900125","13767990","14306155",
"6월","치핵 수술","급여비[천원]","천원","11138887","11061671","11422655","10932105","12757944","11191311","11045456","10731668","10667449","9179602","10886247","11251447","11015519","11374275","11903996","11053934","11469962",
"6월","내시경하 척추수술","수술인원수[명]","명","511","270","151","142","118","188","111","91","145","135","177","428","583","701","697","966","1272",
"6월","내시경하 척추수술","수술건수[건]","건","512","271","151","142","119","188","111","91","146","136","177","429","585","705","702","973","1282",
"6월","내시경하 척추수술","입원일수[일]","일","3066","1936","1196","1101","1245","1118","799","747","1125","926","1037","2843","4212","4947","4258","7479","9479",
"6월","내시경하 척추수술","요양급여일수[일]","일","9409","4559","2771","2924","2664","4482","2777","2264","3391","3306","4804","9234","12701","14462","13461","20645","27120",
"6월","내시경하 척추수술","진료비[천원]","천원","711817","352390","203232","190537","199400","249729","181523","142191","210580","203888","258534","595778","882439","1152983","1192426","2025159","2974508",
"6월","내시경하 척추수술","급여비[천원]","천원","567900","278720","157936","148566","154050","194840","147957","111362","163411","159232","201419","462958","683196","897022","927627","1565520","2301501",
"6월","일반 척추수술","수술인원수[명]","명","8117","9169","10785","12365","14089","13702","14504","13993","13837","12489","14286","14790","14195","14697","17301","17053","17809",
"6월","일반 척추수술","수술건수[건]","건","8136","9198","10819","12421","14119","13756","14553","14041","13886","12545","14344","14861","14258","14773","17523","17295","18079",
"6월","일반 척추수술","입원일수[일]","일","126764","131186","157055","176729","201413","191213","201921","198688","196328","172929","200611","200311","194404","200847","224439","217397","214184",
"6월","일반 척추수술","요양급여일수[일]","일","233351","255022","314565","354120","406336","390715","415621","404139","399773","354336","411052","421826","408090","426620","494810","487569","502408",
"6월","일반 척추수술","진료비[천원]","천원","26594460","28603996","33783081","38366889","43697348","39773281","41962309","41585171","41397108","40121341","49446752","52629612","54066043","65105869","87309831","87134971","88323041",
"6월","일반 척추수술","급여비[천원]","천원","21520203","22989097","26878773","30645248","34895850","31679975","33288536","33026234","33022802","32106323","39553914","42095900","43382519","52324218","70273551","69971955","70606626",
"6월","내시경하 부비동 수술","수술인원수[명]","명","","","","3324","3750","4271","4210","4299","4346","3263","4394","4558","4796","4535","2847","2768","3002",
"6월","내시경하 부비동 수술","수술건수[건]","건","","","","3387","3822","4348","4297","4398","4426","3321","4459","4604","4838","4588","2905","2815","3043",
"6월","내시경하 부비동 수술","입원일수[일]","일","","","","13054","13566","15089","13911","14877","15048","10885","14229","15078","14982","14342","9574","9649","9832",
"6월","내시경하 부비동 수술","요양급여일수[일]","일","","","","31017","31802","34858","34925","36318","36350","25903","36209","38304","39887","39021","29118","30878","30426",
"6월","내시경하 부비동 수술","진료비[천원]","천원","","","","3222878","3890862","4539844","4259292","4557091","4646167380","4010764","5237950","6051951","6889132","7515725","6263073","6373243","7378736",
"6월","내시경하 부비동 수술","급여비[천원]","천원","","","","2579005","3116635","3644105","3409150","3657803","3725105730","3238357","4194750","4871287","5578450","6038532","5070308","5169105","6041568",
"6월","일반 부비동 수술","수술인원수[명]","명","2256","2429","2509","782","736","819","549","498","483","362","388","465","456","245","230","200","192",
"6월","일반 부비동 수술","수술건수[건]","건","2317","2503","2580","806","762","837","568","514","494","373","400","470","461","247","236","201","193",
