Gender,Monthly,Donation Source,Category,Unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,month
Men,September,Jeonbuk,Donation Count,Unit,9046.0,7340.0,5315.0,7482.0,8125.0,7604,7357.0,8163.0,7634.0,7318.0,8620.0,7112.0,7428.0,7042.0,6393.0,7304.0,6100.0,5849.0,6198.0,9
Men,September,Jeonbuk,Composition Rate[%],%,9.5,8.3,7.0,9.1,8.9,8.1,8.1,8.8,8.0,8.1,9.1,8.1,8.5,8.5,7.9,9.6,8.0,8.4,8.5,9
Men,September,Jeonnam,Donation Count,Unit,10575.0,11306.0,9114.0,11135.0,10748.0,10647,10580.0,9837.0,9945.0,12084.0,11209.0,10381.0,12919.0,11948.0,12320.0,10262.0,10429.0,11231.0,10586.0,9
Men,September,Jeonnam,Composition Rate[%],%,8.0,7.8,7.2,8.5,7.8,8.2,8.6,8.1,7.4,8.7,7.9,7.8,8.7,8.5,8.7,8.0,8.2,9.0,8.2,9
Men,September,Gyeongnam,Donation Count,Unit,8764.0,7193.0,4959.0,7545.0,7387.0,7502,7689.0,6740.0,8337.0,7959.0,8200.0,7235.0,8319.0,8118.0,7280.0,8545.0,7631.0,7627.0,8166.0,9
Men,September,Gyeongnam,Composition Rate[%],%,9.9,8.2,6.6,8.9,7.9,7.9,8.4,7.1,8.0,7.1,7.7,7.2,8.2,7.9,7.2,8.5,8.0,8.3,8.2,9
Men,September,Jeju,Donation Count,Unit,2128.0,1573.0,1528.0,1995.0,2068.0,1921,2008.0,1714.0,1761.0,1980.0,1984.0,1923.0,2055.0,1824.0,1879.0,2504.0,2600.0,2764.0,2762.0,9
Men,September,Jeju,Composition Rate[%],%,8.5,6.6,7.1,8.6,8.3,7.8,9.2,8.4,8.2,8.6,7.7,8.1,8.0,7.5,7.6,8.6,8.8,9.5,8.5,9
Men,September,Outside of Korean Red Cross,Donation Count,Unit,3800.0,4981.0,5223.0,5821.0,6699.0,8507,8130.0,8462.0,9004.0,9308.0,11310.0,10025.0,12142.0,10908.0,9231.0,9253.0,8962.0,11232.0,12152.0,9
Men,September,Outside of Korean Red Cross,Composition Rate[%],%,9.0,11.4,11.3,9.2,8.3,8.5,7.6,7.4,7.1,7.1,8.3,7.1,8.5,8.1,7.2,7.5,7.3,8.0,7.4,9
Men,October,Total,Donation Count,Unit,139089.0,133493.0,136338.0,146951.0,139856.0,153375,143372.0,156242.0,171485.0,178794.0,188337.0,181654.0,160708.0,173967.0,169358.0,158411.0,153422.0,165148.0,173604.0,10
Men,October,Total,Composition Rate[%],%,7.6,7.4,8.6,8.4,7.4,8.1,7.9,8.2,8.4,8.4,8.7,8.8,7.5,8.3,8.3,8.3,8.1,8.8,8.6,10
Men,October,Korean Red Cross,Donation Count,Unit,135301.0,129985.0,131470.0,141258.0,133284.0,144258,134060.0,147115.0,160127.0,166879.0,175810.0,166618.0,149410.0,163155.0,156894.0,148718.0,142232.0,152696.0,157978.0,10
Men,October,Korean Red Cross,Composition Rate[%],%,7.6,7.4,8.5,8.4,7.4,8,7.8,8.2,8.4,8.3,8.7,8.7,7.5,8.3,8.2,8.3,8.0,8.8,8.6,10
Men,October,Central Seoul,Donation Count,Unit,12097.0,12912.0,11810.0,11861.0,11492.0,15256,,,,,,,,15447.0,14326.0,12679.0,13159.0,13986.0,13851.0,10
Men,October,Central Seoul,Composition Rate[%],%,7.1,7.4,8.6,8.1,7.8,8.8,,,,,,,,7.9,7.8,8.0,8.5,9.0,8.4,10
Men,October,Western Seoul,Donation Count,Unit,8710.0,9202.0,9826.0,11932.0,11730.0,-,13961.0,15603.0,17033.0,20182.0,20680.0,17405.0,15389.0,,,,,,,10
Men,October,Western Seoul,Composition Rate[%],%,7.6,8.1,8.4,9.3,7.6,-,7.8,8.1,8.1,8.6,8.9,8.3,7.6,,,,,,,10
Men,October,Southern Seoul,Donation Count,Unit,12956.0,12936.0,11537.0,10958.0,10735.0,13022,12737.0,13716.0,14388.0,13610.0,14519.0,16404.0,14004.0,14622.0,13756.0,11591.0,10639.0,10736.0,12225.0,10
Men,October,Southern Seoul,Composition Rate[%],%,8.6,8.5,8.5,7.6,7.6,8,7.9,8.3,8.4,8.0,8.8,9.7,7.6,8.4,8.6,8.0,8.0,8.1,8.3,10
Men,October,Eastern Seoul,Donation Count,Unit,10746.0,10308.0,11246.0,11310.0,11208.0,14382,14310.0,15625.0,16736.0,18224.0,18072.0,16827.0,15005.0,16042.0,15390.0,12440.0,13133.0,14408.0,14546.0,10
Men,October,Eastern Seoul,Composition Rate[%],%,6.8,6.8,8.8,8.4,7.9,8.9,8.4,8.6,8.4,8.6,8.7,8.6,7.5,8.0,8.3,7.3,7.8,8.6,8.0,10
Men,October,Busan,Donation Count,Unit,13766.0,11535.0,12864.0,13148.0,12514.0,14009,11475.0,12514.0,13370.0,13112.0,13840.0,12229.0,11147.0,12585.0,12350.0,12298.0,10813.0,12397.0,12180.0,10
Men,October,Busan,Composition Rate[%],%,8.4,7.2,8.7,8.4,7.8,8.4,7.6,8.2,8.5,8.4,8.7,8.5,7.3,8.0,8.2,8.9,8.0,9.0,8.6,10
Men,October,Daegu/Gyeongbuk,Donation Count,Unit,11564.0,10213.0,9473.0,11000.0,10855.0,11125,10820.0,12701.0,14062.0,14044.0,15558.0,14139.0,13036.0,15237.0,13865.0,12704.0,13466.0,14338.0,15264.0,10
Men,October,Daegu/Gyeongbuk,Composition Rate[%],%,7.9,7.3,8.1,8.3,7.2,7.6,7.6,8.4,8.5,7.9,8.8,8.4,7.6,8.6,8.3,9.1,8.5,9.0,9.1,10
Men,October,Incheon,Donation Count,Unit,5466.0,6924.0,6434.0,6960.0,6220.0,8720,7961.0,8726.0,9244.0,11038.0,9595.0,9628.0,9115.0,9218.0,9978.0,9123.0,10386.0,10311.0,11040.0,10
Men,October,Incheon,Composition Rate[%],%,6.0,8.0,8.1,8.0,6.9,8.5,6.9,7.6,7.9,8.9,7.9,8.5,7.9,8.3,8.9,7.6,8.7,8.6,8.7,10
Men,October,Ulsan,Donation Count,Unit,5603.0,4474.0,4676.0,5372.0,4264.0,4978,4214.0,4940.0,5322.0,6311.0,5923.0,5720.0,4880.0,5473.0,5358.0,5154.0,4942.0,5891.0,6128.0,10
Men,October,Ulsan,Composition Rate[%],%,9.1,6.9,8.9,9.6,7.4,9,7.8,8.5,8.8,9.3,8.5,8.7,7.4,8.3,7.8,8.1,7.7,9.2,8.3,10
Men,October,Gyeonggi,Donation Count,Unit,8680.0,9025.0,10452.0,9016.0,8716.0,9485,10483.0,10897.0,11323.0,12794.0,14055.0,13276.0,11537.0,13324.0,13415.0,14523.0,14120.0,13895.0,15264.0,10
Men,October,Gyeonggi,Composition Rate[%],%,7.4,7.9,10.2,8.2,7.1,7.7,8.3,8.5,8.1,8.4,8.8,8.6,7.2,8.5,8.4,8.5,8.4,8.7,9.0,10
Men,October,Gangwon,Donation Count,Unit,5178.0,3911.0,4749.0,4910.0,4844.0,5546,6173.0,6837.0,7112.0,7654.0,9165.0,9704.0,9023.0,11155.0,9394.0,9057.0,7880.0,7821.0,8345.0,10
Men,October,Gangwon,Composition Rate[%],%,6.9,5.8,8.5,8.0,7.5,8.4,8.5,8.0,7.5,7.7,7.9,7.9,7.1,8.3,7.4,7.7,7.2,7.9,7.9,10
Men,October,Chungbuk,Donation Count,Unit,4223.0,4438.0,4444.0,6344.0,5802.0,6476,5340.0,6498.0,6346.0,6238.0,6296.0,6403.0,5844.0,5989.0,5485.0,5643.0,5253.0,5962.0,5712.0,10
Men,October,Chungbuk,Composition Rate[%],%,7.0,7.2,7.6,9.5,7.4,8.1,7.4,8.3,8.5,8.4,8.6,9.6,8.1,8.4,7.8,8.6,8.2,9.7,9.0,10
Men,October,Daejeon/Chungnam,Donation Count,Unit,8747.0,8784.0,9152.0,11357.0,10559.0,13161,11140.0,13313.0,15118.0,13945.0,16159.0,14551.0,13383.0,14884.0,14085.0,15366.0,12953.0,15084.0,14509.0,10
Men,October,Daejeon/Chungnam,Composition Rate[%],%,6.2,7.5,7.9,8.6,7.6,8.8,7.7,8.7,9.2,8.2,8.9,8.5,7.7,8.3,8.0,9.0,7.8,9.1,8.6,10
Men,October,Jeonbuk,Donation Count,Unit,7904.0,6331.0,5968.0,6890.0,6588.0,8609,6937.0,6900.0,8128.0,7420.0,7999.0,7540.0,6696.0,7728.0,6750.0,6376.0,5877.0,6320.0,6676.0,10
Men,October,Jeonbuk,Composition Rate[%],%,8.3,7.1,7.9,8.4,7.2,9.1,7.6,7.5,8.5,8.3,8.4,8.6,7.7,9.4,8.3,8.4,7.7,9.1,9.2,10
Men,October,Jeonnam,Donation Count,Unit,11229.0,10326.0,9863.0,10898.0,8953.0,9905,9557.0,9461.0,11508.0,11170.0,12453.0,12553.0,10906.0,11598.0,12433.0,10927.0,9898.0,11206.0,10985.0,10
Men,October,Jeonnam,Composition Rate[%],%,8.5,7.2,7.8,8.3,6.5,7.6,7.7,7.8,8.6,8.0,8.8,9.4,7.4,8.2,8.8,8.6,7.8,9.0,8.5,10
Men,October,Gyeongnam,Donation Count,Unit,6032.0,6711.0,6997.0,7282.0,6799.0,7786,7229.0,7639.0,8499.0,9150.0,9027.0,8337.0,7464.0,8122.0,8224.0,8357.0,7287.0,7940.0,8551.0,10
Men,October,Gyeongnam,Composition Rate[%],%,6.8,7.7,9.3,8.6,7.3,8.1,7.9,8.0,8.2,8.2,8.5,8.3,7.4,7.9,8.1,8.3,7.7,8.6,8.6,10
Men,October,Jeju,Donation Count,Unit,2400.0,1955.0,1979.0,2020.0,2005.0,1798,1723.0,1745.0,1938.0,1987.0,2469.0,1902.0,1981.0,1731.0,2085.0,2480.0,2426.0,2401.0,2702.0,10
Men,October,Jeju,Composition Rate[%],%,9.6,8.2,9.2,8.7,8.0,7.3,7.9,8.5,9.0,8.6,9.6,8.0,7.7,7.1,8.5,8.5,8.2,8.3,8.3,10
Men,October,Outside of Korean Red Cross,Donation Count,Unit,3788.0,3508.0,4868.0,5693.0,6572.0,9117,9312.0,9127.0,11358.0,11915.0,12527.0,15036.0,11298.0,10812.0,12464.0,9693.0,11190.0,12452.0,15626.0,10
Men,October,Outside of Korean Red Cross,Composition Rate[%],%,9.0,8.0,10.5,9.0,8.2,9.1,8.7,7.9,9.0,9.2,9.2,10.7,7.9,8.1,9.8,7.9,9.1,8.8,9.5,10
Men,November,Total,Donation Count,Unit,159954.0,140990.0,131669.0,147126.0,170002.0,162941,160773.0,166119.0,179348.0,182339.0,183686.0,174568.0,181718.0,191179.0,177495.0,161702.0,163283.0,174726.0,179994.0,11
Men,November,Total,Composition Rate[%],%,8.7,7.9,8.3,8.4,9.0,8.6,8.8,8.7,8.8,8.5,8.5,8.4,8.5,9.1,8.7,8.4,8.6,9.3,9.0,11
Men,November,Korean Red Cross,Donation Count,Unit,155060.0,135871.0,126494.0,140674.0,161999.0,153720,150749.0,154555.0,167550.0,170961.0,170854.0,163080.0,169242.0,179932.0,166173.0,151353.0,152402.0,160427.0,166268.0,11
Men,November,Korean Red Cross,Composition Rate[%],%,8.7,7.8,8.2,8.4,9.0,8.6,8.8,8.6,8.8,8.5,8.4,8.5,8.5,9.1,8.7,8.4,8.6,9.2,9.0,11
Men,November,Central Seoul,Donation Count,Unit,15171.0,12496.0,10521.0,10791.0,12848.0,16060,,,,,,,,16848.0,16174.0,12304.0,13805.0,14776.0,15395.0,11
Men,November,Central Seoul,Composition Rate[%],%,8.9,7.2,7.7,7.3,8.7,9.3,,,,,,,,8.6,8.8,7.8,8.9,9.5,9.3,11
Men,November,Western Seoul,Donation Count,Unit,8743.0,9488.0,8787.0,10560.0,13578.0,-,16803.0,17086.0,19405.0,19950.0,18918.0,16799.0,17156.0,,,,,,,11
Men,November,Western Seoul,Composition Rate[%],%,7.7,8.3,7.5,8.3,8.8,-,9.4,8.9,9.2,8.5,8.2,8.0,8.5,,,,,,,11
Men,November,Southern Seoul,Donation Count,Unit,14776.0,12982.0,9974.0,11008.0,12631.0,14276,14113.0,12744.0,14422.0,14729.0,13275.0,15565.0,15391.0,15594.0,14014.0,11063.0,11431.0,11843.0,13044.0,11
Men,November,Southern Seoul,Composition Rate[%],%,9.9,8.6,7.3,7.7,8.9,8.8,8.8,7.7,8.4,8.7,8.0,9.2,8.3,9.0,8.7,7.7,8.6,8.9,8.9,11
Men,November,Eastern Seoul,Donation Count,Unit,14982.0,9520.0,10629.0,10958.0,13455.0,15931,15779.0,16143.0,17200.0,18295.0,16102.0,16818.0,17036.0,17910.0,16704.0,13324.0,14736.0,15940.0,16387.0,11
Men,November,Eastern Seoul,Composition Rate[%],%,9.4,6.3,8.4,8.2,9.4,9.8,9.2,8.9,8.7,8.6,7.8,8.6,8.5,8.9,9.0,7.8,8.8,9.6,9.1,11
Men,November,Busan,Donation Count,Unit,13162.0,13143.0,11924.0,15374.0,13552.0,14374,12759.0,13569.0,13236.0,13178.0,14142.0,11280.0,13841.0,14244.0,12692.0,12937.0,12167.0,13065.0,13689.0,11
Men,November,Busan,Composition Rate[%],%,8.1,8.2,8.1,9.8,8.5,8.6,8.5,8.9,8.5,8.4,8.9,7.9,9.1,9.1,8.5,9.4,9.0,9.5,9.6,11
Men,November,Daegu/Gyeongbuk,Donation Count,Unit,12352.0,11089.0,10367.0,11518.0,13517.0,12561,12519.0,13207.0,15097.0,16082.0,14985.0,14743.0,14414.0,17138.0,14334.0,13858.0,14719.0,15990.0,15169.0,11
Men,November,Daegu/Gyeongbuk,Composition Rate[%],%,8.4,7.9,8.8,8.7,8.9,8.6,8.8,8.7,9.1,9.0,8.4,8.8,8.4,9.7,8.6,9.9,9.2,10.1,9.1,11
Men,November,Incheon,Donation Count,Unit,9034.0,6724.0,6078.0,6669.0,7107.0,9397,10536.0,9794.0,9663.0,10310.0,9123.0,9813.0,8270.0,9906.0,9234.0,9885.0,10265.0,10962.0,10887.0,11
Men,November,Incheon,Composition Rate[%],%,10.0,7.7,7.7,7.7,7.9,9.1,9.1,8.6,8.3,8.3,7.5,8.7,7.1,8.9,8.2,8.3,8.6,9.1,8.5,11
Men,November,Ulsan,Donation Count,Unit,5044.0,4638.0,4403.0,4718.0,5316.0,4737,4863.0,4885.0,5577.0,5644.0,6010.0,5814.0,5796.0,6354.0,6707.0,5795.0,5571.0,5871.0,6997.0,11
Men,November,Ulsan,Composition Rate[%],%,8.2,7.1,8.4,8.4,9.3,8.6,9.0,8.4,9.2,8.3,8.6,8.8,8.8,9.6,9.8,9.1,8.7,9.1,9.5,11
Men,November,Gyeonggi,Donation Count,Unit,10184.0,8894.0,8464.0,9437.0,11658.0,10985,10361.0,10310.0,11603.0,11854.0,13436.0,12164.0,12985.0,14317.0,13685.0,15037.0,14218.0,14147.0,15122.0,11
Men,November,Gyeonggi,Composition Rate[%],%,8.7,7.7,8.2,8.6,9.5,8.9,8.2,8.0,8.3,7.8,8.4,7.9,8.1,9.2,8.6,8.8,8.4,8.9,8.9,11
Men,November,Gangwon,Donation Count,Unit,6615.0,5189.0,4428.0,4601.0,5338.0,5073,6519.0,7591.0,7588.0,8414.0,9436.0,10103.0,11483.0,12204.0,10731.0,7870.0,9497.0,8676.0,10058.0,11
Men,November,Gangwon,Composition Rate[%],%,8.8,7.7,8.0,7.5,8.3,7.6,9.0,8.8,8.0,8.4,8.1,8.3,9.0,9.1,8.4,6.7,8.6,8.8,9.5,11
Men,November,Chungbuk,Donation Count,Unit,5441.0,5537.0,5338.0,5947.0,8156.0,7227,6862.0,6966.0,7333.0,7042.0,6799.0,5841.0,6303.0,6484.0,6462.0,5756.0,5127.0,5861.0,6051.0,11
Men,November,Chungbuk,Composition Rate[%],%,9.0,9.0,9.1,8.9,10.4,9,9.6,8.9,9.8,9.4,9.2,8.7,8.8,9.1,9.2,8.7,8.0,9.6,9.5,11
Men,November,Daejeon/Chungnam,Donation Count,Unit,9337.0,9577.0,10472.0,11156.0,13119.0,13446,12084.0,13335.0,14272.0,14036.0,15517.0,14738.0,15067.0,16407.0,14843.0,14468.0,13351.0,14835.0,14202.0,11
Men,November,Daejeon/Chungnam,Composition Rate[%],%,6.6,8.2,9.1,8.4,9.4,9,8.3,8.8,8.7,8.2,8.6,8.6,8.7,9.2,8.4,8.4,8.0,9.0,8.4,11
Men,November,Jeonbuk,Donation Count,Unit,7522.0,6799.0,6219.0,7305.0,8561.0,8743,7371.0,7881.0,7901.0,7287.0,8606.0,7880.0,7617.0,7262.0,6355.0,7086.0,6199.0,6252.0,6137.0,11
Men,November,Jeonbuk,Composition Rate[%],%,7.9,7.7,8.2,8.9,9.3,9.3,8.1,8.5,8.2,8.1,9.1,9.0,8.7,8.8,7.8,9.3,8.1,9.0,8.4,11
Men,November,Jeonnam,Donation Count,Unit,11566.0,11189.0,10717.0,11136.0,12085.0,10070,10445.0,10546.0,12935.0,12481.0,12524.0,11320.0,12703.0,12945.0,12880.0,11178.0,10498.0,11512.0,11362.0,11
Men,November,Jeonnam,Composition Rate[%],%,8.8,7.8,8.5,8.5,8.8,7.7,8.5,8.7,9.6,8.9,8.8,8.5,8.6,9.2,9.1,8.8,8.2,9.2,8.8,11
Men,November,Gyeongnam,Donation Count,Unit,9015.0,7072.0,6409.0,7496.0,8916.0,8623,7916.0,8917.0,9584.0,9560.0,9509.0,8070.0,8926.0,10008.0,9260.0,8126.0,8479.0,8248.0,9002.0,11
Men,November,Gyeongnam,Composition Rate[%],%,10.2,8.1,8.5,8.9,9.5,9,8.6,9.4,9.2,8.6,9.0,8.1,8.8,9.7,9.1,8.1,8.9,8.9,9.1,11
Men,November,Jeju,Donation Count,Unit,2116.0,1534.0,1764.0,2000.0,2162.0,2217,1819.0,1581.0,1734.0,2099.0,2472.0,2132.0,2254.0,2311.0,2098.0,2666.0,2339.0,2449.0,2766.0,11
Men,November,Jeju,Composition Rate[%],%,8.5,6.5,8.2,8.6,8.6,9,8.4,7.7,8.1,9.1,9.6,9.0,8.8,9.5,8.5,9.2,7.9,8.4,8.5,11
Men,November,Outside of Korean Red Cross,Donation Count,Unit,4894.0,5119.0,5175.0,6452.0,8003.0,9221,10024.0,11564.0,11798.0,11378.0,12832.0,11488.0,12476.0,11247.0,11322.0,10349.0,10881.0,14299.0,13726.0,11
Men,November,Outside of Korean Red Cross,Composition Rate[%],%,11.6,11.7,11.2,10.2,10.0,9.2,9.3,10.0,9.3,8.7,9.5,8.2,8.7,8.4,8.9,8.4,8.8,10.1,8.4,11
Men,December,Total,Donation Count,Unit,155382.0,143737.0,123912.0,147822.0,151590.0,158260,155066.0,152709.0,170164.0,179422.0,180246.0,182977.0,185127.0,172088.0,174758.0,168495.0,171923.0,183161.0,184441.0,12
Men,December,Total,Composition Rate[%],%,8.5,8.0,7.8,8.5,8.1,8.3,8.5,8.0,8.4,8.4,8.3,8.9,8.7,8.2,8.6,8.8,9.1,9.8,9.2,12
Men,December,Korean Red Cross,Donation Count,Unit,152864.0,140217.0,120241.0,141985.0,144166.0,149278,145903.0,142778.0,159761.0,168709.0,168796.0,171761.0,172375.0,160200.0,163541.0,156815.0,159848.0,167461.0,169921.0,12
Men,December,Korean Red Cross,Composition Rate[%],%,8.5,8.0,7.8,8.5,8.0,8.3,8.5,8.0,8.4,8.4,8.3,8.9,8.7,8.1,8.6,8.7,9.0,9.7,9.2,12
Men,December,Central Seoul,Donation Count,Unit,17418.0,14974.0,10110.0,12341.0,12800.0,16299,,,,,,,,15377.0,15850.0,12733.0,14371.0,15763.0,15536.0,12
Men,December,Central Seoul,Composition Rate[%],%,10.3,8.6,7.4,8.4,8.7,9.5,,,,,,,,7.9,8.7,8.1,9.3,10.2,9.4,12
Men,December,Western Seoul,Donation Count,Unit,11450.0,11986.0,10060.0,12120.0,12139.0,-,16165.0,14262.0,16342.0,17662.0,18164.0,18363.0,17781.0,,,,,,,12
Men,December,Western Seoul,Composition Rate[%],%,10.1,10.5,8.6,9.5,7.8,-,9.0,7.4,7.8,7.5,7.8,8.7,8.8,,,,,,,12
Men,December,Southern Seoul,Donation Count,Unit,12544.0,13046.0,10947.0,12598.0,10345.0,13896,14097.0,13324.0,14227.0,13666.0,13537.0,16714.0,16477.0,13860.0,13467.0,12151.0,12081.0,13677.0,14095.0,12
Men,December,Southern Seoul,Composition Rate[%],%,8.4,8.6,8.0,8.8,7.3,8.6,8.8,8.0,8.3,8.0,8.2,9.9,8.9,8.0,8.4,8.4,9.1,10.3,9.6,12
Men,December,Eastern Seoul,Donation Count,Unit,14149.0,12514.0,9950.0,11419.0,10984.0,14570,14386.0,13602.0,17183.0,17847.0,17753.0,18529.0,17442.0,17030.0,16502.0,14612.0,15119.0,16260.0,16993.0,12
Men,December,Eastern Seoul,Composition Rate[%],%,8.9,8.3,7.8,8.5,7.7,9,8.4,7.5,8.7,8.4,8.6,9.5,8.7,8.5,8.9,8.5,9.0,9.8,9.4,12
Men,December,Busan,Donation Count,Unit,12266.0,12444.0,11052.0,13277.0,12135.0,13390,11293.0,12424.0,13034.0,13791.0,12910.0,13241.0,13244.0,12953.0,13059.0,11861.0,12385.0,13124.0,13515.0,12
Men,December,Busan,Composition Rate[%],%,7.5,7.8,7.5,8.4,7.6,8,7.5,8.2,8.3,8.8,8.1,9.3,8.7,8.3,8.7,8.6,9.1,9.5,9.5,12
Men,December,Daegu/Gyeongbuk,Donation Count,Unit,12540.0,10022.0,8568.0,12096.0,12842.0,12697,13097.0,12177.0,13882.0,16061.0,14116.0,15567.0,15353.0,15491.0,14798.0,13985.0,14590.0,15184.0,14065.0,12
Men,December,Daegu/Gyeongbuk,Composition Rate[%],%,8.5,7.2,7.3,9.1,8.5,8.7,9.2,8.0,8.4,9.0,7.9,9.2,8.9,8.8,8.8,10.0,9.2,9.6,8.4,12
Men,December,Incheon,Donation Count,Unit,7163.0,7997.0,6882.0,7709.0,7458.0,9839,9582.0,10669.0,10629.0,10598.0,10224.0,10511.0,10675.0,9462.0,10625.0,10647.0,11503.0,11664.0,12231.0,12
Men,December,Incheon,Composition Rate[%],%,7.9,9.2,8.7,8.9,8.3,9.6,8.3,9.3,9.1,8.5,8.4,9.3,9.2,8.5,9.5,8.9,9.6,9.7,9.6,12
Men,December,Ulsan,Donation Count,Unit,5043.0,4108.0,4146.0,4901.0,4954.0,4697,5483.0,4598.0,5223.0,5694.0,5607.0,5541.0,4845.0,5330.0,5852.0,5146.0,5696.0,6939.0,6816.0,12
Men,December,Ulsan,Composition Rate[%],%,8.2,6.3,7.9,8.7,8.6,8.5,10.1,7.9,8.6,8.4,8.0,8.4,7.4,8.1,8.5,8.1,8.9,10.8,9.2,12
Men,December,Gyeonggi,Donation Count,Unit,10799.0,8583.0,7803.0,8486.0,10629.0,10930,11464.0,10578.0,11968.0,13485.0,14863.0,13270.0,14604.0,13115.0,13418.0,16126.0,15274.0,16085.0,15905.0,12
Men,December,Gyeonggi,Composition Rate[%],%,9.2,7.5,7.6,7.7,8.7,8.8,9.1,8.2,8.5,8.9,9.3,8.6,9.1,8.4,8.4,9.4,9.1,10.1,9.4,12
Men,December,Gangwon,Donation Count,Unit,6835.0,4998.0,4447.0,4499.0,5355.0,5661,6490.0,6880.0,8960.0,9292.0,10835.0,10761.0,10240.0,10468.0,10199.0,9547.0,8899.0,8624.0,9790.0,12
Men,December,Gangwon,Composition Rate[%],%,9.1,7.4,8.0,7.3,8.3,8.5,9.0,8.0,9.4,9.3,9.3,8.8,8.0,7.8,8.0,8.1,8.1,8.8,9.2,12
Men,December,Chungbuk,Donation Count,Unit,4719.0,4101.0,4039.0,5562.0,6323.0,6220,5614.0,6006.0,6246.0,6159.0,4910.0,5581.0,5858.0,5179.0,5370.0,5270.0,5590.0,5778.0,5757.0,12
Men,December,Chungbuk,Composition Rate[%],%,7.8,6.6,6.9,8.3,8.0,7.8,7.8,7.7,8.3,8.3,6.7,8.4,8.1,7.2,7.6,8.0,8.8,9.4,9.1,12
Men,December,Daejeon/Chungnam,Donation Count,Unit,9836.0,9011.0,10177.0,10686.0,11470.0,12971,11346.0,12395.0,13315.0,15553.0,16513.0,15210.0,15363.0,15330.0,15442.0,15762.0,14778.0,15309.0,14821.0,12
Men,December,Daejeon/Chungnam,Composition Rate[%],%,7.0,7.7,8.8,8.0,8.2,8.7,7.8,8.1,8.1,9.1,9.1,8.9,8.9,8.6,8.7,9.2,8.9,9.3,8.8,12
Men,December,Jeonbuk,Donation Count,Unit,8046.0,6818.0,6094.0,6922.0,7297.0,7310,7276.0,7333.0,7337.0,7080.0,7542.0,7302.0,6690.0,6353.0,7112.0,7214.0,6964.0,6373.0,6921.0,12
Men,December,Jeonbuk,Composition Rate[%],%,8.4,7.7,8.0,8.5,8.0,7.7,8.0,7.9,7.7,7.9,8.0,8.3,7.7,7.7,8.7,9.4,9.1,9.2,9.5,12
Men,December,Jeonnam,Donation Count,Unit,9794.0,10681.0,8324.0,10060.0,10011.0,10328,10127.0,9191.0,11006.0,10987.0,11901.0,10197.0,13268.0,10537.0,11165.0,11145.0,11110.0,11575.0,11702.0,12
Men,December,Jeonnam,Composition Rate[%],%,7.4,7.4,6.6,7.6,7.3,7.9,8.2,7.5,8.2,7.9,8.4,7.7,9.0,7.5,7.9,8.7,8.7,9.3,9.1,12
Men,December,Gyeongnam,Donation Count,Unit,8651.0,7239.0,6030.0,7289.0,7455.0,8449,7977.0,7788.0,8590.0,8931.0,8264.0,9190.0,8446.0,7752.0,8552.0,8461.0,8924.0,8435.0,8798.0,12
Men,December,Gyeongnam,Composition Rate[%],%,9.8,8.3,8.0,8.6,8.0,8.8,8.7,8.2,8.3,8.0,7.8,9.2,8.3,7.5,8.4,8.4,9.4,9.2,8.9,12
Men,December,Jeju,Donation Count,Unit,1611.0,1695.0,1612.0,2020.0,1969.0,2021,1506.0,1551.0,1819.0,1903.0,1657.0,1784.0,2089.0,1963.0,2130.0,2155.0,2564.0,2671.0,2976.0,12
Men,December,Jeju,Composition Rate[%],%,6.5,7.1,7.5,8.7,7.9,8.2,6.9,7.6,8.5,8.2,6.5,7.5,8.1,8.1,8.6,7.4,8.7,9.2,9.1,12
Men,December,Outside of Korean Red Cross,Donation Count,Unit,2518.0,3520.0,3671.0,5837.0,7424.0,8982,9163.0,9931.0,10403.0,10713.0,11450.0,11216.0,12752.0,11888.0,11217.0,11680.0,12075.0,15700.0,14520.0,12
Men,December,Outside of Korean Red Cross,Composition Rate[%],%,6.0,8.0,7.9,9.2,9.2,8.9,8.5,8.6,8.2,8.2,8.4,8.0,8.9,8.9,8.8,9.5,9.8,11.1,8.9,12
Women,January,Total,Donation Count,Unit,27975.0,33701.0,38947.0,41588.0,45157.0,53807,58585.0,56095.0,68550.0,66265.0,72140.0,63777.0,53635.0,59403.0,58906.0,49557.0,56052.0,47190.0,50737.0,1
Women,January,Total,Composition Rate[%],%,6.3,6.6,7.9,6.9,6.5,7,7.4,6.9,7.8,7.2,7.9,8.0,6.7,7.7,7.8,7.1,7.9,6.1,6.6,1
Women,January,Korean Red Cross,Donation Count,Unit,27323.0,33081.0,37510.0,39963.0,42486.0,50395,53649.0,51221.0,61875.0,59615.0,66018.0,57736.0,48023.0,54126.0,53717.0,45684.0,52266.0,42928.0,46066.0,1
Women,January,Korean Red Cross,Composition Rate[%],%,6.3,6.6,7.8,6.8,6.4,7,7.3,6.8,7.7,7.1,7.8,8.0,6.6,7.6,7.6,7.1,8.0,6.0,6.6,1
Women,January,Central Seoul,Donation Count,Unit,2701.0,3127.0,3560.0,4859.0,4568.0,4937,,,,,,,,6515.0,5799.0,4869.0,4798.0,4216.0,4487.0,1
Women,January,Central Seoul,Composition Rate[%],%,6.6,6.6,7.1,8.0,7.5,6.3,,,,,,,,9.2,8.5,7.6,7.8,6.2,6.5,1
