month,surgery,year,units
August,Total Mastectomy - Mastectomy,2014,0.0
August,Skull Base Surgery - Craniotomy and removal of brain tumor,2014,30.8
August,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2014,570.9
August,Gastrectomy - Total gastrectomy,2014,153.9
August,Liver Resection - Wedge resection of liver,2014,127.8
August,Hepatic Embolization - Lobectomy of liver,2014,1489.5
August,Thyroid Surgery - Bilateral thyroidectomy,2014,0.0
August,Congenital Heart Defect Surgery - PDA ligatio,2014,0.0
August,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,2713.2
August,Cleft Lip and Palate Surgery - Mastoidectomy,2014,0.0
August,Hemorrhoidectomy,2014,0.0
August,Endoscopic Spine Surgery - Laminectomy,2014,48.4
August,General Spine Surgery - Laminectomy,2014,5155.2
August,Endoscopic Sinus Surgery - Mastoidectomy,2014,0.0
August,General Sinus Surgery - Mastoidectomy,2014,0.0
August,Stem Cell Transplantation - Liver transplantation,2014,0.0
September,Cataract surgery,2014,0.0
September,Mastoidectomy,2014,0.0
September,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2014,981.0
September,Stent Insertion - Aortic valve replacement,2014,7693.2
September,Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,1224.0
September,Cardiac Catheterization - Aortic valve replacement,2014,306.0
September,Varicose Vein Ligation and Stripping - PDA ligation,2014,6552.0
September,Appendectomy - Exploratory Laparotomy,2014,2391.9
September,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2014,1353.6
September,Cholecystectomy - Laparoscopic cholecystectomy,2014,0.0
September,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2014,992.7
September,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2014,860.1
September,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2014,76.4
September,Prostatectomy - Prostatectomy,2014,18.4
September,Hysterectomy - Total abdominal hysterectomy,2014,733.6
September,Cesarean Section (C-Section) - Low cervical cesarean section,2014,4351.2
September,Hip Replacement Surgery - Total hip replacement,2014,2371.6
September,Knee Replacement Surgery - Total knee replacement,2014,7174.0
September,Partial Mastectomy - Mastectomy,2014,0.0
September,Total Mastectomy - Mastectomy,2014,0.0
September,Skull Base Surgery - Craniotomy and removal of brain tumor,2014,25.3
September,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2014,545.6
September,Gastrectomy - Total gastrectomy,2014,146.6
September,Liver Resection - Wedge resection of liver,2014,110.8
September,Hepatic Embolization - Lobectomy of liver,2014,1419.5
September,Thyroid Surgery - Bilateral thyroidectomy,2014,0.0
September,Congenital Heart Defect Surgery - PDA ligatio,2014,0.0
September,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,2565.3
September,Cleft Lip and Palate Surgery - Mastoidectomy,2014,0.0
September,Hemorrhoidectomy,2014,0.0
September,Endoscopic Spine Surgery - Laminectomy,2014,62.4
September,General Spine Surgery - Laminectomy,2014,5303.6
September,Endoscopic Sinus Surgery - Mastoidectomy,2014,0.0
September,General Sinus Surgery - Mastoidectomy,2014,0.0
September,Stem Cell Transplantation - Liver transplantation,2014,0.0
October,Cataract surgery,2014,0.0
October,Mastoidectomy,2014,0.0
October,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2014,1098.0
October,Stent Insertion - Aortic valve replacement,2014,8452.8
October,Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,1504.5
October,Cardiac Catheterization - Aortic valve replacement,2014,316.8
October,Varicose Vein Ligation and Stripping - PDA ligation,2014,6171.2
October,Appendectomy - Exploratory Laparotomy,2014,2219.7
October,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2014,1454.4
October,Cholecystectomy - Laparoscopic cholecystectomy,2014,0.0
October,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2014,961.5
October,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2014,849.9
October,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2014,76.0
October,Prostatectomy - Prostatectomy,2014,17.1
October,Hysterectomy - Total abdominal hysterectomy,2014,707.0
October,Cesarean Section (C-Section) - Low cervical cesarean section,2014,4124.7
October,Hip Replacement Surgery - Total hip replacement,2014,2537.7
October,Knee Replacement Surgery - Total knee replacement,2014,7604.1
October,Partial Mastectomy - Mastectomy,2014,0.0
October,Total Mastectomy - Mastectomy,2014,0.0
October,Skull Base Surgery - Craniotomy and removal of brain tumor,2014,25.3
October,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2014,577.5
October,Gastrectomy - Total gastrectomy,2014,143.5
October,Liver Resection - Wedge resection of liver,2014,118.4
October,Hepatic Embolization - Lobectomy of liver,2014,1495.5
October,Thyroid Surgery - Bilateral thyroidectomy,2014,0.0
October,Congenital Heart Defect Surgery - PDA ligatio,2014,0.0
October,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,2448.0
October,Cleft Lip and Palate Surgery - Mastoidectomy,2014,0.0
October,Hemorrhoidectomy,2014,0.0
October,Endoscopic Spine Surgery - Laminectomy,2014,59.2
October,General Spine Surgery - Laminectomy,2014,5002.4
October,Endoscopic Sinus Surgery - Mastoidectomy,2014,0.0
October,General Sinus Surgery - Mastoidectomy,2014,0.0
October,Stem Cell Transplantation - Liver transplantation,2014,0.0
November,Cataract surgery,2014,0.0
November,Mastoidectomy,2014,0.0
November,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2014,1054.8
November,Stent Insertion - Aortic valve replacement,2014,8148.6
November,Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,1550.4
November,Cardiac Catheterization - Aortic valve replacement,2014,325.8
November,Varicose Vein Ligation and Stripping - PDA ligation,2014,4692.8
November,Appendectomy - Exploratory Laparotomy,2014,2154.0
November,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2014,1497.6
November,Cholecystectomy - Laparoscopic cholecystectomy,2014,0.0
November,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2014,899.4
November,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2014,764.1
November,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2014,87.7
November,Prostatectomy - Prostatectomy,2014,17.1
November,Hysterectomy - Total abdominal hysterectomy,2014,647.8
November,Cesarean Section (C-Section) - Low cervical cesarean section,2014,3800.4
November,Hip Replacement Surgery - Total hip replacement,2014,2315.5
November,Knee Replacement Surgery - Total knee replacement,2014,8608.8
November,Partial Mastectomy - Mastectomy,2014,0.0
November,Total Mastectomy - Mastectomy,2014,0.0
November,Skull Base Surgery - Craniotomy and removal of brain tumor,2014,34.1
November,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2014,561.0
November,Gastrectomy - Total gastrectomy,2014,154.8
November,Liver Resection - Wedge resection of liver,2014,119.2
November,Hepatic Embolization - Lobectomy of liver,2014,1430.0
November,Thyroid Surgery - Bilateral thyroidectomy,2014,0.0
November,Congenital Heart Defect Surgery - PDA ligatio,2014,0.0
November,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,3014.1
November,Cleft Lip and Palate Surgery - Mastoidectomy,2014,0.0
November,Hemorrhoidectomy,2014,0.0
November,Endoscopic Spine Surgery - Laminectomy,2014,56.8
November,General Spine Surgery - Laminectomy,2014,4985.6
November,Endoscopic Sinus Surgery - Mastoidectomy,2014,0.0
November,General Sinus Surgery - Mastoidectomy,2014,0.0
November,Stem Cell Transplantation - Liver transplantation,2014,0.0
December,Cataract surgery,2014,0.0
December,Mastoidectomy,2014,0.0
December,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2014,1166.4
December,Stent Insertion - Aortic valve replacement,2014,8614.8
December,Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,1657.5
December,Cardiac Catheterization - Aortic valve replacement,2014,316.8
December,Varicose Vein Ligation and Stripping - PDA ligation,2014,5152.0
December,Appendectomy - Exploratory Laparotomy,2014,2106.0
December,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2014,1440.0
December,Cholecystectomy - Laparoscopic cholecystectomy,2014,0.0
December,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2014,914.1
December,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2014,881.4
December,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2014,91.1
December,Prostatectomy - Prostatectomy,2014,20.6
December,Hysterectomy - Total abdominal hysterectomy,2014,749.4
December,Cesarean Section (C-Section) - Low cervical cesarean section,2014,3794.1
December,Hip Replacement Surgery - Total hip replacement,2014,2651.0
December,Knee Replacement Surgery - Total knee replacement,2014,12172.0
December,Partial Mastectomy - Mastectomy,2014,0.0
December,Total Mastectomy - Mastectomy,2014,0.0
December,Skull Base Surgery - Craniotomy and removal of brain tumor,2014,35.2
December,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2014,558.8
December,Gastrectomy - Total gastrectomy,2014,174.8
December,Liver Resection - Wedge resection of liver,2014,120.8
December,Hepatic Embolization - Lobectomy of liver,2014,1445.0
December,Thyroid Surgery - Bilateral thyroidectomy,2014,0.0
December,Congenital Heart Defect Surgery - PDA ligatio,2014,0.0
December,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2014,2968.2
December,Cleft Lip and Palate Surgery - Mastoidectomy,2014,0.0
December,Hemorrhoidectomy,2014,0.0
December,Endoscopic Spine Surgery - Laminectomy,2014,64.8
December,General Spine Surgery - Laminectomy,2014,5533.6
December,Endoscopic Sinus Surgery - Mastoidectomy,2014,0.0
December,General Sinus Surgery - Mastoidectomy,2014,0.0
December,Stem Cell Transplantation - Liver transplantation,2014,0.0
January,Cataract surgery,2015,0.0
January,Mastoidectomy,2015,0.0
January,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2015,1211.4
January,Stent Insertion - Aortic valve replacement,2015,8803.8
January,Coronary Artery Bypass Graft - Graft replacement of Aorta,2015,1938.0
January,Cardiac Catheterization - Aortic valve replacement,2015,484.2
January,Varicose Vein Ligation and Stripping - PDA ligation,2015,6344.8
January,Appendectomy - Exploratory Laparotomy,2015,2166.6
January,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2015,1735.2
January,Cholecystectomy - Laparoscopic cholecystectomy,2015,0.0
January,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2015,1062.6
January,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2015,1008.6
January,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2015,92.2
January,Prostatectomy - Prostatectomy,2015,19.0
January,Hysterectomy - Total abdominal hysterectomy,2015,913.0
January,Cesarean Section (C-Section) - Low cervical cesarean section,2015,4954.2
January,Hip Replacement Surgery - Total hip replacement,2015,2818.2
January,Knee Replacement Surgery - Total knee replacement,2015,12177.1
January,Partial Mastectomy - Mastectomy,2015,0.0
January,Total Mastectomy - Mastectomy,2015,0.0
January,Skull Base Surgery - Craniotomy and removal of brain tumor,2015,41.8
January,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2015,701.8
January,Gastrectomy - Total gastrectomy,2015,193.5
January,Liver Resection - Wedge resection of liver,2015,155.6
January,Hepatic Embolization - Lobectomy of liver,2015,1677.0
January,Thyroid Surgery - Bilateral thyroidectomy,2015,0.0
January,Congenital Heart Defect Surgery - PDA ligatio,2015,0.0
January,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2015,3784.2
January,Cleft Lip and Palate Surgery - Mastoidectomy,2015,0.0
January,Hemorrhoidectomy,2015,0.0
January,Endoscopic Spine Surgery - Laminectomy,2015,56.8
January,General Spine Surgery - Laminectomy,2015,6012.8
January,Endoscopic Sinus Surgery - Mastoidectomy,2015,0.0
January,General Sinus Surgery - Mastoidectomy,2015,0.0
January,Stem Cell Transplantation - Liver transplantation,2015,0.0
February,Cataract surgery,2015,0.0
February,Mastoidectomy,2015,0.0
February,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2015,889.2
February,Stent Insertion - Aortic valve replacement,2015,7340.4
February,Coronary Artery Bypass Graft - Graft replacement of Aorta,2015,1458.6
February,Cardiac Catheterization - Aortic valve replacement,2015,331.2
February,Varicose Vein Ligation and Stripping - PDA ligation,2015,4914.0
February,Appendectomy - Exploratory Laparotomy,2015,1954.2
February,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2015,1330.2
February,Cholecystectomy - Laparoscopic cholecystectomy,2015,0.0
February,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2015,843.6
February,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2015,780.6
February,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2015,70.2
February,Prostatectomy - Prostatectomy,2015,15.4
February,Hysterectomy - Total abdominal hysterectomy,2015,687.4
February,Cesarean Section (C-Section) - Low cervical cesarean section,2015,4200.3
February,Hip Replacement Surgery - Total hip replacement,2015,2213.2
February,Knee Replacement Surgery - Total knee replacement,2015,6296.8
February,Partial Mastectomy - Mastectomy,2015,0.0
February,Total Mastectomy - Mastectomy,2015,0.0
February,Skull Base Surgery - Craniotomy and removal of brain tumor,2015,33.0
February,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2015,537.9
February,Gastrectomy - Total gastrectomy,2015,134.4
February,Liver Resection - Wedge resection of liver,2015,109.0
February,Hepatic Embolization - Lobectomy of liver,2015,1310.0
February,Thyroid Surgery - Bilateral thyroidectomy,2015,0.0
February,Congenital Heart Defect Surgery - PDA ligatio,2015,0.0
February,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2015,2703.0
February,Cleft Lip and Palate Surgery - Mastoidectomy,2015,0.0
February,Hemorrhoidectomy,2015,0.0
February,Endoscopic Spine Surgery - Laminectomy,2015,42.0
February,General Spine Surgery - Laminectomy,2015,4373.2
February,Endoscopic Sinus Surgery - Mastoidectomy,2015,0.0
February,General Sinus Surgery - Mastoidectomy,2015,0.0
February,Stem Cell Transplantation - Liver transplantation,2015,0.0
March,Cataract surgery,2015,0.0
March,Mastoidectomy,2015,0.0
March,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2015,1267.2
March,Stent Insertion - Aortic valve replacement,2015,9340.2
March,Coronary Artery Bypass Graft - Graft replacement of Aorta,2015,1861.5
March,Cardiac Catheterization - Aortic valve replacement,2015,343.8
March,Varicose Vein Ligation and Stripping - PDA ligation,2015,4743.2
March,Appendectomy - Exploratory Laparotomy,2015,2349.6
March,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2015,1612.8
March,Cholecystectomy - Laparoscopic cholecystectomy,2015,0.0
March,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2015,1029.0
March,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2015,951.6
March,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2015,95.9
March,Prostatectomy - Prostatectomy,2015,19.9
March,Hysterectomy - Total abdominal hysterectomy,2015,782.0
March,Cesarean Section (C-Section) - Low cervical cesarean section,2015,4673.1
